date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
13/05/2020 16:00,1.22237,1.22153,1.22321,1.22153,1.22251,1.22165,1.22336,1.22163,5374
13/05/2020 16:15,1.22153,1.22129,1.22247,1.22095,1.22165,1.22144,1.22262,1.22107,5717
13/05/2020 16:30,1.22129,1.22246,1.22257,1.22128,1.22144,1.22262,1.22271,1.22141,4795
13/05/2020 16:45,1.22246,1.22259,1.22318,1.22222,1.22262,1.22275,1.22334,1.22237,4464
13/05/2020 17:00,1.22259,1.22327,1.22328,1.22162,1.22275,1.22345,1.22346,1.22175,4508
13/05/2020 17:15,1.22327,1.22395,1.22398,1.22264,1.22345,1.2241,1.22412,1.22279,4388
13/05/2020 17:30,1.22395,1.2239,1.2242,1.22348,1.2241,1.22407,1.22435,1.22365,3521
13/05/2020 17:45,1.2239,1.22327,1.22409,1.22316,1.22407,1.22339,1.22421,1.22329,2953
13/05/2020 18:00,1.22327,1.2236,1.22367,1.22247,1.22339,1.22375,1.22378,1.22262,3515
13/05/2020 18:15,1.2236,1.22286,1.22363,1.22246,1.22375,1.22302,1.22378,1.22262,3883
13/05/2020 18:30,1.22286,1.22216,1.22292,1.22216,1.22302,1.22229,1.2231,1.22229,2848
13/05/2020 18:45,1.22216,1.2218,1.2226,1.22146,1.22229,1.22193,1.22275,1.22161,2874
13/05/2020 19:00,1.2218,1.22161,1.22246,1.22138,1.22193,1.22176,1.22262,1.22155,3810
13/05/2020 19:15,1.22161,1.22175,1.22186,1.22134,1.22176,1.22192,1.22203,1.2215,3444
13/05/2020 19:30,1.22175,1.22204,1.2223,1.22147,1.22192,1.22221,1.22245,1.22166,3448
13/05/2020 19:45,1.22204,1.22196,1.22291,1.22189,1.22221,1.22213,1.22307,1.22202,3396
13/05/2020 20:00,1.22196,1.2224,1.22255,1.22162,1.22213,1.22258,1.22267,1.22175,2129
13/05/2020 20:15,1.2224,1.22303,1.22311,1.22232,1.22258,1.22316,1.22327,1.22248,1384
13/05/2020 20:30,1.22303,1.22327,1.22339,1.22298,1.22316,1.22344,1.22355,1.22311,1551
13/05/2020 20:45,1.22327,1.22289,1.22366,1.22228,1.22344,1.22388,1.224,1.22338,1391
13/05/2020 21:00,1.22289,1.2234,1.22349,1.22202,1.22388,1.22379,1.22409,1.22334,114
13/05/2020 21:15,1.2234,1.22301,1.22343,1.22255,1.22379,1.22398,1.22417,1.22323,3248
13/05/2020 21:30,1.22301,1.22315,1.22317,1.22296,1.22398,1.22389,1.22413,1.22384,169
13/05/2020 21:45,1.22315,1.22331,1.22344,1.22309,1.22389,1.22384,1.22393,1.22367,138
13/05/2020 22:00,1.22331,1.22337,1.22363,1.2233,1.22384,1.22359,1.22392,1.22358,498
13/05/2020 22:15,1.22337,1.22301,1.22337,1.22296,1.22359,1.22323,1.2236,1.22317,594
13/05/2020 22:30,1.22301,1.22283,1.22312,1.22267,1.22323,1.22303,1.22334,1.22289,573
13/05/2020 22:45,1.22283,1.22312,1.22317,1.22265,1.22303,1.22332,1.22335,1.22281,388
13/05/2020 23:00,1.22312,1.22305,1.22344,1.22299,1.22332,1.22323,1.22363,1.22315,1168
13/05/2020 23:15,1.22305,1.2237,1.22372,1.22295,1.22323,1.22385,1.22385,1.22314,1268
13/05/2020 23:30,1.2237,1.22367,1.2241,1.22326,1.22385,1.22385,1.22427,1.22343,2705
13/05/2020 23:45,1.22367,1.22377,1.22406,1.22341,1.22385,1.22397,1.22425,1.22358,2054
14/05/2020 00:00,1.22377,1.22339,1.22387,1.22269,1.22397,1.22354,1.22405,1.2229,2809
14/05/2020 00:15,1.22339,1.22331,1.22389,1.22324,1.22354,1.22348,1.22404,1.22339,1536
14/05/2020 00:30,1.22331,1.22356,1.22406,1.22331,1.22348,1.22373,1.2242,1.22348,1999
14/05/2020 00:45,1.22356,1.22345,1.2237,1.22314,1.22373,1.22363,1.22384,1.22327,1662
14/05/2020 01:00,1.22345,1.22349,1.2237,1.22326,1.22363,1.22367,1.22386,1.22344,1768
14/05/2020 01:15,1.22349,1.22366,1.22379,1.22337,1.22367,1.22383,1.22393,1.22352,1680
14/05/2020 01:30,1.22366,1.22133,1.22388,1.22121,1.22383,1.22148,1.22399,1.22137,3998
14/05/2020 01:45,1.22133,1.22043,1.22133,1.22029,1.22148,1.22058,1.22145,1.22045,3046
14/05/2020 02:00,1.22043,1.2209,1.22116,1.22044,1.22058,1.22107,1.22132,1.22058,2286
14/05/2020 02:15,1.2209,1.22124,1.22148,1.2208,1.22107,1.22141,1.22165,1.22097,2362
14/05/2020 02:30,1.22124,1.22159,1.22175,1.22105,1.22141,1.22172,1.22191,1.22122,1539
14/05/2020 02:45,1.22159,1.22168,1.22173,1.22106,1.22172,1.22185,1.22191,1.22122,1156
14/05/2020 03:00,1.22168,1.22151,1.22187,1.22117,1.22185,1.22169,1.22203,1.22133,1543
14/05/2020 03:15,1.22151,1.22143,1.22159,1.22125,1.22169,1.22161,1.22176,1.2214,1757
14/05/2020 03:30,1.22143,1.22138,1.22155,1.22094,1.22161,1.22155,1.22172,1.22108,1344
14/05/2020 03:45,1.22138,1.22111,1.22142,1.22049,1.22155,1.22126,1.22157,1.22062,2307
14/05/2020 04:00,1.22111,1.22127,1.22135,1.22097,1.22126,1.22145,1.2215,1.22113,1044
14/05/2020 04:15,1.22127,1.22096,1.22128,1.22095,1.22145,1.22113,1.22146,1.22111,1208
14/05/2020 04:30,1.22096,1.22049,1.22097,1.22036,1.22113,1.22065,1.22115,1.22052,1250
14/05/2020 04:45,1.22049,1.22074,1.22101,1.22039,1.22065,1.22089,1.22117,1.22054,1557
14/05/2020 05:00,1.22074,1.2207,1.22109,1.22067,1.22089,1.22086,1.22126,1.22079,1255
14/05/2020 05:15,1.2207,1.22046,1.22077,1.22038,1.22086,1.22063,1.22091,1.22054,1108
14/05/2020 05:30,1.22046,1.22049,1.22068,1.22023,1.22063,1.22063,1.22084,1.22037,1344
14/05/2020 05:45,1.22049,1.21946,1.22078,1.21917,1.22063,1.21961,1.22094,1.21931,1650
14/05/2020 06:00,1.21946,1.2192,1.21969,1.2186,1.21961,1.21937,1.21988,1.21879,3582
14/05/2020 06:15,1.2192,1.21926,1.22003,1.21915,1.21937,1.21941,1.22019,1.21931,2533
14/05/2020 06:30,1.21926,1.21943,1.22047,1.21924,1.21941,1.21958,1.2206,1.21937,3099
14/05/2020 06:45,1.21943,1.21867,1.21942,1.21813,1.21958,1.21885,1.21958,1.21825,3365
14/05/2020 07:00,1.21867,1.21995,1.2203,1.21806,1.21885,1.22011,1.22045,1.21821,6773
14/05/2020 07:15,1.21995,1.2199,1.22094,1.2197,1.22011,1.22004,1.22109,1.21988,5564
14/05/2020 07:30,1.2199,1.22158,1.22175,1.21988,1.22004,1.22171,1.22191,1.22004,5454
14/05/2020 07:45,1.22158,1.219,1.22177,1.21879,1.22171,1.21918,1.22193,1.21895,5496
14/05/2020 08:00,1.219,1.22076,1.22084,1.21888,1.21918,1.22089,1.221,1.21904,5074
14/05/2020 08:15,1.22076,1.22091,1.22137,1.22011,1.22089,1.22109,1.22154,1.22029,5388
14/05/2020 08:30,1.22091,1.22092,1.22176,1.22085,1.22109,1.22108,1.22191,1.221,4501
14/05/2020 08:45,1.22092,1.22008,1.22131,1.22002,1.22108,1.22027,1.22146,1.22013,3896
14/05/2020 09:00,1.22008,1.22213,1.22227,1.21985,1.22027,1.2223,1.22237,1.22002,4374
14/05/2020 09:15,1.22213,1.22227,1.22239,1.22146,1.2223,1.22243,1.22255,1.22161,3442
14/05/2020 09:30,1.22227,1.22201,1.22291,1.22185,1.22243,1.22218,1.22304,1.22204,3034
14/05/2020 09:45,1.22201,1.22232,1.22287,1.22185,1.22218,1.22248,1.22301,1.22203,2787
14/05/2020 10:00,1.22232,1.2198,1.22236,1.2192,1.22248,1.21995,1.22252,1.21933,7261
14/05/2020 10:15,1.2198,1.22064,1.22136,1.2196,1.21995,1.22079,1.22151,1.21976,5823
14/05/2020 10:30,1.22064,1.22128,1.22254,1.21993,1.22079,1.22143,1.22267,1.22004,5130
14/05/2020 10:45,1.22128,1.22017,1.22179,1.21925,1.22143,1.22032,1.22192,1.21941,6058
14/05/2020 11:00,1.22017,1.21929,1.2204,1.21882,1.22032,1.21948,1.22058,1.21894,4895
14/05/2020 11:15,1.21929,1.21888,1.21951,1.21836,1.21948,1.21904,1.21964,1.21846,5129
14/05/2020 11:30,1.21888,1.21878,1.21978,1.21863,1.21904,1.21894,1.21994,1.21881,3977
14/05/2020 11:45,1.21878,1.21975,1.21989,1.21877,1.21894,1.21994,1.22005,1.21892,4946
14/05/2020 12:00,1.21975,1.21947,1.21984,1.21894,1.21994,1.21965,1.22002,1.2191,4975
14/05/2020 12:15,1.21947,1.21933,1.21986,1.21913,1.21965,1.2197,1.22,1.21929,4057
14/05/2020 12:30,1.21933,1.21718,1.21962,1.21703,1.2197,1.21732,1.21979,1.2172,5985
14/05/2020 12:45,1.21718,1.2181,1.21871,1.21647,1.21732,1.21823,1.21888,1.21665,5567
14/05/2020 13:00,1.2181,1.21896,1.21905,1.21747,1.21823,1.2191,1.21922,1.21763,4203
14/05/2020 13:15,1.21896,1.21945,1.2199,1.21888,1.2191,1.21961,1.22007,1.21903,5424
14/05/2020 13:30,1.21945,1.21908,1.21969,1.21868,1.21961,1.21925,1.21986,1.21885,5223
14/05/2020 13:45,1.21908,1.2191,1.21976,1.21832,1.21925,1.21929,1.2199,1.21848,5652
14/05/2020 14:00,1.2191,1.22101,1.2218,1.21851,1.21929,1.22117,1.22191,1.21864,7253
14/05/2020 14:15,1.22101,1.22014,1.2215,1.22011,1.22117,1.2203,1.22163,1.22028,5638
14/05/2020 14:30,1.22014,1.22013,1.22156,1.21949,1.2203,1.22025,1.2217,1.21965,6144
14/05/2020 14:45,1.22013,1.2198,1.22098,1.21947,1.22025,1.21997,1.22112,1.21963,7722
14/05/2020 15:00,1.2198,1.22026,1.22108,1.21971,1.21997,1.22041,1.22123,1.21987,6018
14/05/2020 15:15,1.22026,1.21955,1.22107,1.21946,1.22041,1.21971,1.22121,1.21961,4420
14/05/2020 15:30,1.21955,1.21862,1.21959,1.21779,1.21971,1.2188,1.21977,1.21794,6199
14/05/2020 15:45,1.21862,1.21923,1.21993,1.21859,1.2188,1.21936,1.22006,1.21874,4855
14/05/2020 16:00,1.21923,1.21921,1.22028,1.21895,1.21936,1.21936,1.22043,1.21911,6190
14/05/2020 16:15,1.21921,1.21896,1.21997,1.21883,1.21936,1.21912,1.22012,1.21899,5493
14/05/2020 16:30,1.21896,1.21865,1.21925,1.21837,1.21912,1.2188,1.21941,1.21851,3100
14/05/2020 16:45,1.21865,1.21962,1.21999,1.21858,1.2188,1.21978,1.22015,1.21874,4083
14/05/2020 17:00,1.21962,1.21973,1.22007,1.21935,1.21978,1.21986,1.22019,1.21949,2806
14/05/2020 17:15,1.21973,1.22039,1.22098,1.2196,1.21986,1.22053,1.2211,1.21977,4274
14/05/2020 17:30,1.22039,1.21937,1.22093,1.21935,1.22053,1.21953,1.22104,1.2195,4125
14/05/2020 17:45,1.21937,1.21913,1.21978,1.21883,1.21953,1.21928,1.21995,1.219,4497
14/05/2020 18:00,1.21913,1.21924,1.21938,1.21874,1.21928,1.21937,1.21952,1.21892,3376
14/05/2020 18:15,1.21924,1.21925,1.21976,1.21904,1.21937,1.2194,1.21993,1.21921,3669
14/05/2020 18:30,1.21925,1.219,1.21935,1.21879,1.2194,1.21917,1.2195,1.21894,3094
14/05/2020 18:45,1.219,1.21939,1.21947,1.21877,1.21917,1.21953,1.21961,1.21892,4386
14/05/2020 19:00,1.21939,1.22128,1.22137,1.21913,1.21953,1.22146,1.22151,1.21929,3657
14/05/2020 19:15,1.22128,1.22246,1.22275,1.22094,1.22146,1.22265,1.22292,1.22109,5324
14/05/2020 19:30,1.22246,1.22237,1.22285,1.22201,1.22265,1.22253,1.22302,1.22218,5081
14/05/2020 19:45,1.22237,1.22257,1.2232,1.22214,1.22253,1.22273,1.22333,1.22229,4388
14/05/2020 20:00,1.22257,1.22297,1.22314,1.22249,1.22273,1.22317,1.22327,1.22264,2191
14/05/2020 20:15,1.22297,1.22207,1.22305,1.22205,1.22317,1.22225,1.2232,1.22221,1342
14/05/2020 20:30,1.22207,1.22302,1.22306,1.22197,1.22225,1.22317,1.22322,1.22211,1826
14/05/2020 20:45,1.22302,1.22229,1.22319,1.22229,1.22317,1.22348,1.22357,1.22299,1566
14/05/2020 21:00,1.22229,1.22201,1.22223,1.22201,1.22348,1.22305,1.22344,1.22304,58
14/05/2020 21:15,1.22201,1.22283,1.22292,1.22195,1.22305,1.22338,1.22361,1.22304,221
14/05/2020 21:30,1.22283,1.2219,1.22303,1.22102,1.22338,1.22322,1.22353,1.22266,748
14/05/2020 21:45,1.2219,1.22295,1.22302,1.22171,1.22322,1.22336,1.22346,1.22246,697
14/05/2020 22:00,1.22295,1.22259,1.22313,1.22232,1.22336,1.22305,1.22341,1.22281,2428
14/05/2020 22:15,1.22259,1.22282,1.223,1.22239,1.22305,1.22304,1.22321,1.22282,1137
14/05/2020 22:30,1.22282,1.22256,1.22293,1.22213,1.22304,1.22276,1.22315,1.22237,1211
14/05/2020 22:45,1.22256,1.22249,1.22272,1.22235,1.22276,1.22268,1.22292,1.22248,552
14/05/2020 23:00,1.22249,1.22299,1.22306,1.22252,1.22268,1.22319,1.22322,1.22266,867
14/05/2020 23:15,1.22299,1.22322,1.22339,1.22296,1.22319,1.22337,1.22354,1.22311,1629
14/05/2020 23:30,1.22322,1.22322,1.22329,1.22299,1.22337,1.22338,1.22347,1.22316,1283
14/05/2020 23:45,1.22322,1.22327,1.22348,1.22306,1.22338,1.2234,1.22365,1.2232,1764
15/05/2020 00:00,1.22327,1.22312,1.22385,1.22252,1.2234,1.22327,1.22401,1.22269,3099
15/05/2020 00:15,1.22312,1.22276,1.22324,1.22242,1.22327,1.2229,1.22339,1.22256,1562
15/05/2020 00:30,1.22276,1.22254,1.22302,1.22227,1.2229,1.2227,1.22319,1.22241,1529
15/05/2020 00:45,1.22254,1.22227,1.22255,1.22161,1.2227,1.22243,1.22272,1.2218,2930
15/05/2020 01:00,1.22227,1.22196,1.22256,1.22178,1.22243,1.22213,1.22268,1.22192,2461
15/05/2020 01:15,1.22196,1.22184,1.22243,1.22178,1.22213,1.22201,1.22259,1.22191,1957
15/05/2020 01:30,1.22184,1.22066,1.22208,1.22052,1.22201,1.22083,1.22223,1.22061,2221
15/05/2020 01:45,1.22066,1.22072,1.22168,1.22051,1.22083,1.22092,1.22185,1.22068,2657
15/05/2020 02:00,1.22072,1.22099,1.2215,1.22063,1.22092,1.22114,1.22164,1.2208,2322
15/05/2020 02:15,1.22099,1.22072,1.22103,1.22021,1.22114,1.22089,1.2212,1.22036,2917
15/05/2020 02:30,1.22072,1.22074,1.22117,1.22043,1.22089,1.22091,1.22129,1.22058,2536
15/05/2020 02:45,1.22074,1.22096,1.22119,1.22069,1.22091,1.22112,1.22135,1.22086,1703
15/05/2020 03:00,1.22096,1.22081,1.22106,1.22042,1.22112,1.22096,1.22121,1.22059,2479
15/05/2020 03:15,1.22081,1.22096,1.22097,1.22043,1.22096,1.22109,1.22113,1.22058,1930
15/05/2020 03:30,1.22096,1.22074,1.22124,1.22047,1.22109,1.22091,1.22141,1.22061,1832
15/05/2020 03:45,1.22074,1.22082,1.22107,1.22063,1.22091,1.22096,1.22121,1.22078,1561
15/05/2020 04:00,1.22082,1.221,1.22111,1.22073,1.22096,1.22117,1.22127,1.22087,1504
15/05/2020 04:15,1.221,1.22126,1.2213,1.22089,1.22117,1.22144,1.22148,1.22107,1235
15/05/2020 04:30,1.22126,1.22147,1.22151,1.2212,1.22144,1.22165,1.22167,1.22135,1232
15/05/2020 04:45,1.22147,1.22166,1.22177,1.22126,1.22165,1.22184,1.22194,1.22143,1632
15/05/2020 05:00,1.22166,1.22138,1.22171,1.22101,1.22184,1.22156,1.22188,1.22116,1567
15/05/2020 05:15,1.22138,1.22082,1.2216,1.22072,1.22156,1.22097,1.22177,1.22088,2664
15/05/2020 05:30,1.22082,1.2209,1.22093,1.22055,1.22097,1.22107,1.2211,1.2207,1565
15/05/2020 05:45,1.2209,1.22091,1.22121,1.22051,1.22107,1.22106,1.22138,1.22069,1439
15/05/2020 06:00,1.22091,1.2208,1.22152,1.22048,1.22106,1.221,1.22169,1.2207,2143
15/05/2020 06:15,1.2208,1.21993,1.22115,1.21969,1.221,1.2201,1.2213,1.21989,2440
15/05/2020 06:30,1.21993,1.21948,1.22003,1.21881,1.2201,1.21963,1.22019,1.21896,3193
15/05/2020 06:45,1.21948,1.21951,1.21987,1.21906,1.21963,1.21966,1.22001,1.21921,2481
15/05/2020 07:00,1.21951,1.22035,1.22048,1.21866,1.21966,1.22051,1.22063,1.2188,5291
15/05/2020 07:15,1.22035,1.22077,1.22181,1.22016,1.22051,1.22092,1.22194,1.22029,5831
15/05/2020 07:30,1.22077,1.22078,1.22112,1.2197,1.22092,1.22095,1.22124,1.21979,4580
15/05/2020 07:45,1.22078,1.2213,1.22175,1.22032,1.22095,1.22148,1.22185,1.22049,4800
15/05/2020 08:00,1.2213,1.22097,1.22248,1.22072,1.22148,1.22113,1.2226,1.22086,4803
15/05/2020 08:15,1.22097,1.22088,1.22126,1.22034,1.22113,1.22104,1.22143,1.22049,4422
15/05/2020 08:30,1.22088,1.22067,1.22143,1.22053,1.22104,1.22085,1.22159,1.2207,3587
15/05/2020 08:45,1.22067,1.22044,1.22093,1.22005,1.22085,1.22059,1.22108,1.22022,3657
15/05/2020 09:00,1.22044,1.22047,1.22107,1.22033,1.22059,1.22061,1.2212,1.22048,3995
15/05/2020 09:15,1.22047,1.21992,1.22056,1.21956,1.22061,1.22008,1.2207,1.21971,3511
15/05/2020 09:30,1.21992,1.22029,1.22057,1.21967,1.22008,1.22044,1.2207,1.2198,3450
15/05/2020 09:45,1.22029,1.22058,1.22087,1.21965,1.22044,1.22075,1.22101,1.21978,3955
15/05/2020 10:00,1.22058,1.22158,1.22161,1.22003,1.22075,1.22172,1.22174,1.22019,3841
15/05/2020 10:15,1.22158,1.22101,1.22187,1.22083,1.22172,1.22117,1.22202,1.22101,3454
15/05/2020 10:30,1.22101,1.21976,1.221,1.21905,1.22117,1.21987,1.22117,1.21918,5679
15/05/2020 10:45,1.21976,1.21974,1.22046,1.21925,1.21987,1.21989,1.22062,1.21941,5357
15/05/2020 11:00,1.21974,1.21975,1.22034,1.21913,1.21989,1.21991,1.22046,1.21927,6239
15/05/2020 11:15,1.21975,1.21814,1.22011,1.21814,1.21991,1.21832,1.22023,1.21824,5656
15/05/2020 11:30,1.21814,1.21699,1.21863,1.21674,1.21832,1.21717,1.21876,1.21688,6767
15/05/2020 11:45,1.21699,1.21582,1.21748,1.21543,1.21717,1.216,1.21764,1.21558,6886
15/05/2020 12:00,1.21582,1.21667,1.21678,1.21502,1.216,1.21681,1.21695,1.21517,7710
15/05/2020 12:15,1.21667,1.21548,1.21697,1.21539,1.21681,1.21577,1.21715,1.21555,7130
15/05/2020 12:30,1.21548,1.21817,1.21927,1.21535,1.21577,1.21831,1.21941,1.21547,10961
15/05/2020 12:45,1.21817,1.21805,1.2193,1.21726,1.21831,1.21818,1.21942,1.21742,9388
15/05/2020 13:00,1.21805,1.21764,1.21847,1.21689,1.21818,1.21792,1.21864,1.21705,9491
15/05/2020 13:15,1.21764,1.21637,1.21835,1.21622,1.21792,1.21653,1.21853,1.21636,7285
15/05/2020 13:30,1.21637,1.21713,1.21802,1.21547,1.21653,1.21728,1.21816,1.21564,9015
15/05/2020 13:45,1.21713,1.21564,1.21759,1.21552,1.21728,1.21589,1.21774,1.21568,6111
15/05/2020 14:00,1.21564,1.21721,1.21752,1.21438,1.21589,1.21738,1.21766,1.21453,8015
15/05/2020 14:15,1.21721,1.2148,1.21737,1.21459,1.21738,1.21496,1.21753,1.21476,6168
15/05/2020 14:30,1.2148,1.21341,1.21484,1.21289,1.21496,1.21352,1.215,1.21305,6792
15/05/2020 14:45,1.21341,1.21247,1.21343,1.2114,1.21352,1.21259,1.21359,1.21153,10246
15/05/2020 15:00,1.21247,1.21259,1.21313,1.21203,1.21259,1.21273,1.21324,1.21219,6247
15/05/2020 15:15,1.21259,1.21197,1.21298,1.21188,1.21273,1.2121,1.21311,1.212,5155
15/05/2020 15:30,1.21197,1.21232,1.21361,1.21197,1.2121,1.21246,1.21376,1.21214,4322
15/05/2020 15:45,1.21232,1.21278,1.2134,1.2117,1.21246,1.2129,1.21356,1.21182,4627
15/05/2020 16:00,1.21278,1.21276,1.21316,1.21252,1.2129,1.2129,1.21328,1.21264,4299
15/05/2020 16:15,1.21276,1.21241,1.21307,1.2123,1.2129,1.21256,1.2132,1.21245,3973
15/05/2020 16:30,1.21241,1.21151,1.21259,1.21145,1.21256,1.21168,1.21274,1.21161,3389
15/05/2020 16:45,1.21151,1.21187,1.21219,1.21133,1.21168,1.21202,1.21234,1.21144,3799
15/05/2020 17:00,1.21187,1.21211,1.21217,1.2114,1.21202,1.21226,1.21231,1.21155,2607
15/05/2020 17:15,1.21211,1.21141,1.21222,1.2114,1.21226,1.21158,1.21238,1.21154,2639
15/05/2020 17:30,1.21141,1.2117,1.21198,1.21138,1.21158,1.21185,1.21214,1.2115,1974
15/05/2020 17:45,1.2117,1.21178,1.21242,1.21147,1.21185,1.21193,1.21259,1.21161,1695
15/05/2020 18:00,1.21178,1.21214,1.21226,1.21167,1.21193,1.21229,1.21242,1.21181,1727
15/05/2020 18:15,1.21214,1.21249,1.21254,1.21209,1.21229,1.21265,1.21269,1.21223,1802
15/05/2020 18:30,1.21249,1.21193,1.2125,1.2116,1.21265,1.21208,1.21265,1.21176,1638
15/05/2020 18:45,1.21193,1.21165,1.2126,1.21153,1.21208,1.2118,1.21274,1.21168,1823
15/05/2020 19:00,1.21165,1.21159,1.21204,1.21154,1.2118,1.21177,1.2122,1.2117,1671
15/05/2020 19:15,1.21159,1.2116,1.21189,1.21141,1.21177,1.21179,1.21204,1.21157,1760
15/05/2020 19:30,1.2116,1.21103,1.21159,1.21097,1.21179,1.2112,1.21177,1.21115,1773
15/05/2020 19:45,1.21103,1.21164,1.21192,1.21101,1.2112,1.21183,1.21206,1.21113,2827
15/05/2020 20:00,1.21164,1.21131,1.21199,1.21131,1.21183,1.21148,1.21216,1.21147,1824
15/05/2020 20:15,1.21131,1.21106,1.21144,1.21084,1.21148,1.21124,1.21159,1.21102,1069
15/05/2020 20:30,1.21106,1.21064,1.21106,1.21048,1.21124,1.21077,1.21124,1.21068,1238
15/05/2020 20:45,1.21064,1.20993,1.21102,1.20985,1.21077,1.21116,1.21139,1.21022,1974
17/05/2020 19:00,1.20993,1.20926,1.21056,1.20815,1.21116,1.20973,1.21114,1.20897,223
17/05/2020 19:15,1.20926,1.208,1.20946,1.20794,1.20973,1.20829,1.21015,1.20814,188
17/05/2020 19:30,1.208,1.20756,1.20801,1.20756,1.20829,1.20782,1.20842,1.20771,51
17/05/2020 19:45,1.20756,1.20761,1.20761,1.20735,1.20782,1.20808,1.20808,1.20782,35
17/05/2020 20:00,1.20761,1.20757,1.20769,1.20733,1.20808,1.20803,1.20812,1.20788,67
17/05/2020 20:15,1.20757,1.20766,1.20776,1.20756,1.20803,1.20809,1.20809,1.20799,136
17/05/2020 20:30,1.20766,1.20804,1.20817,1.20697,1.20809,1.20845,1.20867,1.20797,76
17/05/2020 20:45,1.20804,1.20793,1.20885,1.20793,1.20845,1.20916,1.2095,1.20839,49
17/05/2020 21:00,1.20793,1.20815,1.20895,1.20776,1.20916,1.20844,1.20945,1.20823,357
17/05/2020 21:15,1.20815,1.20761,1.20817,1.20756,1.20844,1.20801,1.20856,1.2079,99
17/05/2020 21:30,1.20761,1.20752,1.20774,1.20748,1.20801,1.20774,1.20817,1.2077,168
17/05/2020 21:45,1.20752,1.2079,1.2079,1.20744,1.20774,1.20834,1.20835,1.20772,135
17/05/2020 22:00,1.2079,1.20849,1.20914,1.20787,1.20834,1.2087,1.20935,1.2081,2782
17/05/2020 22:15,1.20849,1.20909,1.20919,1.20822,1.2087,1.20929,1.20945,1.20839,1409
17/05/2020 22:30,1.20909,1.20941,1.20975,1.20905,1.20929,1.20959,1.20995,1.20922,1867
17/05/2020 22:45,1.20941,1.20898,1.20979,1.2089,1.20959,1.20917,1.20996,1.20912,1049
17/05/2020 23:00,1.20898,1.20873,1.20956,1.20861,1.20917,1.20889,1.20973,1.20871,1487
17/05/2020 23:15,1.20873,1.20908,1.20909,1.20792,1.20889,1.20927,1.20929,1.2081,1816
17/05/2020 23:30,1.20908,1.20865,1.2091,1.20836,1.20927,1.20881,1.20927,1.20851,2528
17/05/2020 23:45,1.20865,1.20846,1.20887,1.20824,1.20881,1.20863,1.20905,1.2084,1634
18/05/2020 00:00,1.20846,1.20894,1.20915,1.20837,1.20863,1.20907,1.20929,1.20854,1877
18/05/2020 00:15,1.20894,1.2092,1.20924,1.20845,1.20907,1.20937,1.20938,1.2086,4322
18/05/2020 00:30,1.2092,1.20898,1.20948,1.20876,1.20937,1.20922,1.20966,1.20893,1548
18/05/2020 00:45,1.20898,1.2093,1.20951,1.20886,1.20922,1.20947,1.20969,1.20906,1370
18/05/2020 01:00,1.2093,1.20971,1.20971,1.2092,1.20947,1.20991,1.20991,1.20938,1631
18/05/2020 01:15,1.20971,1.21019,1.2102,1.20938,1.20991,1.21034,1.21035,1.20951,2309
18/05/2020 01:30,1.21019,1.21052,1.21107,1.21006,1.21034,1.21067,1.21125,1.21022,2176
18/05/2020 01:45,1.21052,1.2107,1.21081,1.21021,1.21067,1.2109,1.21098,1.21039,1236
18/05/2020 02:00,1.2107,1.21131,1.21142,1.21067,1.2109,1.21148,1.21157,1.21085,1519
18/05/2020 02:15,1.21131,1.21122,1.21134,1.2108,1.21148,1.21137,1.21151,1.21097,2201
18/05/2020 02:30,1.21122,1.21119,1.21139,1.21075,1.21137,1.21135,1.21156,1.21092,2040
18/05/2020 02:45,1.21119,1.21072,1.2113,1.21067,1.21135,1.21093,1.21148,1.21085,3080
18/05/2020 03:00,1.21072,1.2105,1.21083,1.2103,1.21093,1.21068,1.21105,1.21046,1510
18/05/2020 03:15,1.2105,1.21071,1.21073,1.21012,1.21068,1.21088,1.21089,1.21029,2072
18/05/2020 03:30,1.21071,1.21086,1.21104,1.21041,1.21088,1.21104,1.21122,1.21056,1486
18/05/2020 03:45,1.21086,1.2107,1.21088,1.21042,1.21104,1.21087,1.21106,1.21058,1507
18/05/2020 04:00,1.2107,1.21023,1.21092,1.21022,1.21087,1.21042,1.21104,1.21041,1164
18/05/2020 04:15,1.21023,1.21045,1.21048,1.20992,1.21042,1.21059,1.21067,1.21009,1256
18/05/2020 04:30,1.21045,1.20968,1.21047,1.20956,1.21059,1.20986,1.2106,1.20974,1806
18/05/2020 04:45,1.20968,1.20966,1.20987,1.20927,1.20986,1.20982,1.21005,1.20946,1641
18/05/2020 05:00,1.20966,1.20976,1.20994,1.20949,1.20982,1.20994,1.21012,1.20966,1946
18/05/2020 05:15,1.20976,1.2096,1.20996,1.20956,1.20994,1.2098,1.21013,1.20972,1375
18/05/2020 05:30,1.2096,1.20975,1.20985,1.20955,1.2098,1.20993,1.21001,1.20968,966
18/05/2020 05:45,1.20975,1.20984,1.2101,1.20947,1.20993,1.21002,1.21025,1.20957,1323
18/05/2020 06:00,1.20984,1.2096,1.20993,1.2091,1.21002,1.20977,1.21012,1.20925,1716
18/05/2020 06:15,1.2096,1.21065,1.21101,1.2096,1.20977,1.21079,1.2112,1.20973,3098
18/05/2020 06:30,1.21065,1.21137,1.21138,1.2102,1.21079,1.21149,1.21153,1.21036,3123
