,date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
3559,21/02/2020 16:45,1.29578,1.29639,1.29683,1.2957,1.29588,1.2965200000000001,1.2969700000000002,1.2958399999999999,3141
3560,21/02/2020 17:00,1.29639,1.29716,1.29721,1.29637,1.2965200000000001,1.2973,1.29735,1.29651,3216
3561,21/02/2020 17:15,1.29716,1.2973700000000001,1.29751,1.2969700000000002,1.2973,1.29752,1.29758,1.29715,2493
3562,21/02/2020 17:30,1.2973700000000001,1.2973700000000001,1.2974700000000001,1.29704,1.29752,1.2975299999999999,1.29758,1.2971700000000002,2122
3563,21/02/2020 17:45,1.2973700000000001,1.29734,1.2974700000000001,1.29687,1.2975299999999999,1.2974700000000001,1.29765,1.297,1571
3564,21/02/2020 18:00,1.29734,1.29736,1.29772,1.29718,1.2974700000000001,1.29752,1.29787,1.2973299999999999,2301
3565,21/02/2020 18:15,1.29736,1.2969700000000002,1.2974,1.29695,1.29752,1.2971,1.29756,1.2971,1499
3566,21/02/2020 18:30,1.2969700000000002,1.29741,1.29751,1.29695,1.2971,1.29756,1.29764,1.2970899999999999,1882
3567,21/02/2020 18:45,1.29741,1.29782,1.2980399999999999,1.2974,1.29756,1.29796,1.29817,1.29755,1591
3568,21/02/2020 19:00,1.29782,1.29789,1.29793,1.29766,1.29796,1.29805,1.29806,1.29777,1656
3569,21/02/2020 19:15,1.29789,1.29761,1.2979,1.29756,1.29805,1.29775,1.29805,1.29769,1691
3570,21/02/2020 19:30,1.29761,1.2973299999999999,1.2977299999999998,1.2973299999999999,1.29775,1.29745,1.29788,1.29744,1004
3571,21/02/2020 19:45,1.2973299999999999,1.29729,1.2974299999999999,1.29718,1.29745,1.29746,1.29758,1.29732,1668
3572,21/02/2020 20:00,1.29729,1.2961799999999999,1.2974299999999999,1.2961,1.29746,1.29633,1.29758,1.29626,2474
3573,21/02/2020 20:15,1.2961799999999999,1.2962799999999999,1.2967799999999998,1.2961799999999999,1.29633,1.29644,1.29694,1.29634,2229
3574,21/02/2020 20:30,1.2962799999999999,1.29598,1.29644,1.29587,1.29644,1.29615,1.29656,1.29596,2590
3575,21/02/2020 20:45,1.29598,1.29615,1.29615,1.29572,1.29615,1.2963,1.2963,1.29589,2228
3576,21/02/2020 21:00,1.29615,1.2958,1.29613,1.2957299999999998,1.2963,1.29598,1.29631,1.2959200000000002,1174
3577,21/02/2020 21:15,1.2958,1.29579,1.2958,1.29566,1.29598,1.29598,1.29599,1.2958100000000001,538
3578,21/02/2020 21:30,1.29579,1.29575,1.2959,1.29567,1.29598,1.2959399999999999,1.29607,1.2958,894
3579,21/02/2020 21:45,1.29575,1.29534,1.29583,1.29534,1.2959399999999999,1.2963,1.29665,1.29565,1321
3580,23/02/2020 19:30,1.29534,1.29397,1.29397,1.29344,1.2963,1.29431,1.29475,1.2942799999999999,8
3581,23/02/2020 19:45,1.29397,1.29417,1.2942200000000001,1.29344,1.29431,1.2945200000000001,1.29475,1.29431,17
3582,23/02/2020 20:00,1.29417,1.29415,1.29417,1.2938399999999999,1.2945200000000001,1.2945,1.29475,1.2945,8
3583,23/02/2020 20:15,1.29415,1.2947899999999999,1.29483,1.2938399999999999,1.2945,1.29513,1.29518,1.29449,9
3584,23/02/2020 20:30,1.2947899999999999,1.29469,1.2951700000000002,1.2946799999999998,1.29513,1.29503,1.29551,1.29502,31
3585,23/02/2020 20:45,1.29469,1.2945799999999998,1.29469,1.2945799999999998,1.29503,1.29493,1.29504,1.29492,19
3586,23/02/2020 21:00,1.2945799999999998,1.29459,1.29474,1.29434,1.29493,1.29494,1.29508,1.29469,10
3587,23/02/2020 21:15,1.29459,1.2948899999999999,1.29509,1.29425,1.29494,1.29524,1.29565,1.29494,35
3588,23/02/2020 21:30,1.2948899999999999,1.2956299999999998,1.2956299999999998,1.29424,1.29524,1.29598,1.29598,1.29469,54
3589,23/02/2020 21:45,1.2956299999999998,1.29444,1.29569,1.2939399999999999,1.29598,1.29485,1.29603,1.29451,67
3590,23/02/2020 22:00,1.29444,1.2946600000000001,1.2946600000000001,1.29424,1.29485,1.29498,1.29509,1.29485,164
3591,23/02/2020 22:15,1.2946600000000001,1.29482,1.2950700000000002,1.29461,1.29498,1.29534,1.29536,1.29491,87
3592,23/02/2020 22:30,1.29482,1.2949899999999999,1.29508,1.2947799999999998,1.29534,1.2953,1.29574,1.29525,189
3593,23/02/2020 22:45,1.2949899999999999,1.2946,1.29504,1.29431,1.2953,1.29511,1.29535,1.29495,359
3594,23/02/2020 23:00,1.2946,1.2951700000000002,1.29525,1.29464,1.29511,1.29535,1.2954299999999999,1.29493,1465
3595,23/02/2020 23:15,1.2951700000000002,1.2948899999999999,1.29525,1.29484,1.29535,1.29508,1.29545,1.29503,2414
3596,23/02/2020 23:30,1.2948899999999999,1.29494,1.29496,1.2945,1.29508,1.29512,1.29513,1.29469,1823
3597,23/02/2020 23:45,1.29494,1.29511,1.29542,1.2948899999999999,1.29512,1.2952700000000001,1.2956,1.2950700000000002,1328
3598,24/02/2020 00:00,1.29511,1.2947899999999999,1.2952700000000001,1.29475,1.2952700000000001,1.29493,1.29542,1.2948899999999999,949
3599,24/02/2020 00:15,1.2947899999999999,1.29493,1.29511,1.29462,1.29493,1.29509,1.2952,1.2947899999999999,1192
3600,24/02/2020 00:30,1.29493,1.2944200000000001,1.29512,1.2944200000000001,1.29509,1.29459,1.29529,1.29457,1716
3601,24/02/2020 00:45,1.2944200000000001,1.29454,1.29465,1.29434,1.29459,1.2946799999999998,1.2947899999999999,1.2945,1411
3602,24/02/2020 01:00,1.29454,1.2944200000000001,1.2947600000000001,1.2944,1.2946799999999998,1.29459,1.29493,1.29455,1421
3603,24/02/2020 01:15,1.2944200000000001,1.2944,1.29469,1.29421,1.29459,1.29455,1.29484,1.29437,1855
3604,24/02/2020 01:30,1.2944,1.29445,1.29457,1.29426,1.29455,1.29459,1.29472,1.2944,1643
3605,24/02/2020 01:45,1.29445,1.29473,1.29475,1.29434,1.29459,1.29488,1.29491,1.29447,1719
3606,24/02/2020 02:00,1.29473,1.29467,1.29477,1.29461,1.29488,1.2947899999999999,1.29493,1.29475,1123
3607,24/02/2020 02:15,1.29467,1.29493,1.29496,1.2946,1.2947899999999999,1.29509,1.29512,1.29477,872
3608,24/02/2020 02:30,1.29493,1.29492,1.29509,1.2946799999999998,1.29509,1.29506,1.29522,1.2947899999999999,1120
3609,24/02/2020 02:45,1.29492,1.2939100000000001,1.29501,1.2939100000000001,1.29506,1.29406,1.2951700000000002,1.29405,1562
3610,24/02/2020 03:00,1.2939100000000001,1.29364,1.2939200000000002,1.29351,1.29406,1.29379,1.29409,1.29366,1625
3611,24/02/2020 03:15,1.29364,1.29364,1.29385,1.2935299999999998,1.29379,1.2938,1.294,1.29369,1147
3612,24/02/2020 03:30,1.29364,1.29389,1.29393,1.29362,1.2938,1.29403,1.29407,1.29375,670
3613,24/02/2020 03:45,1.29389,1.2933700000000001,1.29388,1.29332,1.29403,1.29352,1.29401,1.29346,685
3614,24/02/2020 04:00,1.2933700000000001,1.29357,1.29367,1.29335,1.29352,1.29374,1.29383,1.29349,2029
3615,24/02/2020 04:15,1.29357,1.2934,1.29366,1.29338,1.29374,1.29355,1.29382,1.29352,1154
3616,24/02/2020 04:30,1.2934,1.2937,1.29379,1.29338,1.29355,1.2938399999999999,1.29393,1.29354,1723
3617,24/02/2020 04:45,1.2937,1.29375,1.2938399999999999,1.29358,1.2938399999999999,1.29389,1.29398,1.2937100000000001,1100
3618,24/02/2020 05:00,1.29375,1.29393,1.29417,1.29367,1.29389,1.29409,1.2943,1.29379,1522
3619,24/02/2020 05:15,1.29393,1.2939100000000001,1.29408,1.29388,1.29409,1.29406,1.29424,1.2940399999999999,798
3620,24/02/2020 05:30,1.2939100000000001,1.29406,1.29426,1.29387,1.29406,1.2942,1.29441,1.2940200000000002,1495
3621,24/02/2020 05:45,1.29406,1.2936,1.29406,1.29355,1.2942,1.29375,1.2942,1.2937,1374
3622,24/02/2020 06:00,1.2936,1.29355,1.29387,1.2934700000000001,1.29375,1.29372,1.29403,1.29361,1354
3623,24/02/2020 06:15,1.29355,1.29355,1.2937,1.29335,1.29372,1.29372,1.2938399999999999,1.29348,1085
3624,24/02/2020 06:30,1.29355,1.29369,1.2938100000000001,1.2934299999999999,1.29372,1.2938399999999999,1.29395,1.29357,1230
3625,24/02/2020 06:45,1.29369,1.2941799999999999,1.29421,1.2935299999999998,1.2938399999999999,1.29433,1.29435,1.29368,1792
3626,24/02/2020 07:00,1.2941799999999999,1.29447,1.29539,1.29408,1.29433,1.29461,1.29552,1.29423,7413
3627,24/02/2020 07:15,1.29447,1.2946600000000001,1.29519,1.29426,1.29461,1.29481,1.2953299999999999,1.2944200000000001,4016
3628,24/02/2020 07:30,1.2946600000000001,1.2943,1.29496,1.2938,1.29481,1.29445,1.2950700000000002,1.29393,3960
3629,24/02/2020 07:45,1.2943,1.29409,1.2947799999999998,1.29397,1.29445,1.2942200000000001,1.29492,1.29411,4267
3630,24/02/2020 08:00,1.29409,1.2928600000000001,1.29427,1.2925,1.2942200000000001,1.29298,1.2944,1.2926,7367
3631,24/02/2020 08:15,1.2928600000000001,1.29251,1.29308,1.29168,1.29298,1.29265,1.29322,1.29182,7519
3632,24/02/2020 08:30,1.29251,1.29183,1.29256,1.29095,1.29265,1.29198,1.29269,1.2910700000000002,7490
3633,24/02/2020 08:45,1.29183,1.29246,1.29257,1.2915299999999998,1.29198,1.29277,1.29277,1.29166,5389
3634,24/02/2020 09:00,1.29246,1.29198,1.29265,1.2917299999999998,1.29277,1.29211,1.29282,1.29187,7632
3635,24/02/2020 09:15,1.29198,1.29138,1.2921200000000002,1.29098,1.29211,1.29151,1.2922200000000001,1.2911,5570
3636,24/02/2020 09:30,1.29138,1.28985,1.2919399999999999,1.28977,1.29151,1.28999,1.29207,1.2899,5697
3637,24/02/2020 09:45,1.28985,1.28957,1.2899100000000001,1.28862,1.28999,1.28972,1.2900399999999999,1.28875,7586
3638,24/02/2020 10:00,1.28957,1.2903,1.2905,1.28942,1.28972,1.2904200000000001,1.29062,1.28956,4777
3639,24/02/2020 10:15,1.2903,1.28969,1.29065,1.28952,1.2904200000000001,1.28983,1.29075,1.28966,4214
3640,24/02/2020 10:30,1.28969,1.28968,1.29029,1.28941,1.28983,1.28982,1.2904200000000001,1.28957,3793
3641,24/02/2020 10:45,1.28968,1.28976,1.29062,1.28932,1.28982,1.2899100000000001,1.29074,1.28946,3965
3642,24/02/2020 11:00,1.28976,1.2894,1.29009,1.28915,1.2899100000000001,1.28952,1.29023,1.28929,3598
3643,24/02/2020 11:15,1.2894,1.29006,1.29016,1.28926,1.28952,1.29021,1.2902799999999999,1.28939,3695
3644,24/02/2020 11:30,1.29006,1.29033,1.29098,1.28997,1.29021,1.29049,1.2911,1.29011,3726
3645,24/02/2020 11:45,1.29033,1.29037,1.29088,1.29014,1.29049,1.2905200000000001,1.29102,1.29027,3265
3646,24/02/2020 12:00,1.29037,1.28916,1.2903799999999999,1.28861,1.2905200000000001,1.2893,1.2905200000000001,1.28875,5036
3647,24/02/2020 12:15,1.28916,1.28982,1.2899,1.2886,1.2893,1.28996,1.29003,1.28872,3369
3648,24/02/2020 12:30,1.28982,1.2899399999999999,1.29009,1.2896299999999998,1.28996,1.29007,1.29023,1.2897299999999998,3112
3649,24/02/2020 12:45,1.2899399999999999,1.2921,1.2921200000000002,1.28957,1.29007,1.29226,1.29227,1.2897,5326
3650,24/02/2020 13:00,1.2921,1.29039,1.29209,1.2902799999999999,1.29226,1.29054,1.29225,1.2904200000000001,7000
3651,24/02/2020 13:15,1.29039,1.29064,1.29083,1.29027,1.29054,1.2907799999999998,1.29096,1.29041,3508
3652,24/02/2020 13:30,1.29064,1.29102,1.29152,1.2904799999999998,1.2907799999999998,1.29116,1.29162,1.29062,4570
3653,24/02/2020 13:45,1.29102,1.2899399999999999,1.29103,1.2899100000000001,1.29116,1.29009,1.29118,1.2900200000000002,3538
3654,24/02/2020 14:00,1.2899399999999999,1.29165,1.29178,1.2899100000000001,1.29009,1.29178,1.2919200000000002,1.2900399999999999,4884
3655,24/02/2020 14:15,1.29165,1.2922,1.29251,1.29112,1.29178,1.2923200000000001,1.29265,1.2912700000000001,6551
3656,24/02/2020 14:30,1.2922,1.29214,1.2927600000000001,1.29172,1.2923200000000001,1.29227,1.2929,1.29185,7298
3657,24/02/2020 14:45,1.29214,1.29199,1.2929,1.29198,1.29227,1.29213,1.29303,1.2921200000000002,6983
3658,24/02/2020 15:00,1.29199,1.29224,1.2926600000000001,1.29154,1.29213,1.29237,1.2928,1.29165,7760
3659,24/02/2020 15:15,1.29224,1.29293,1.2929899999999999,1.2922200000000001,1.29237,1.29309,1.29315,1.29236,4715
3660,24/02/2020 15:30,1.29293,1.29236,1.29321,1.29226,1.29309,1.2924799999999999,1.29334,1.29235,6702
3661,24/02/2020 15:45,1.29236,1.2922799999999999,1.29308,1.2917399999999999,1.2924799999999999,1.29244,1.29322,1.29187,7821
3662,24/02/2020 16:00,1.2922799999999999,1.2919200000000002,1.29318,1.2915299999999998,1.29244,1.29207,1.2933,1.29167,7038
3663,24/02/2020 16:15,1.2919200000000002,1.29291,1.29292,1.29179,1.29207,1.29303,1.29306,1.29193,4336
3664,24/02/2020 16:30,1.29291,1.2925200000000001,1.29294,1.29235,1.29303,1.29265,1.29305,1.2925,3626
3665,24/02/2020 16:45,1.2925200000000001,1.2921200000000002,1.29269,1.2918,1.29265,1.29226,1.29281,1.29195,3020
3666,24/02/2020 17:00,1.2921200000000002,1.29227,1.29229,1.2917100000000001,1.29226,1.29241,1.29244,1.2918100000000001,3584
3667,24/02/2020 17:15,1.29227,1.29223,1.29274,1.2922200000000001,1.29241,1.2923799999999999,1.29287,1.29235,3095
3668,24/02/2020 17:30,1.29223,1.2923200000000001,1.2926799999999998,1.2919100000000001,1.2923799999999999,1.29246,1.29282,1.29205,3622
3669,24/02/2020 17:45,1.2923200000000001,1.29358,1.2937,1.29221,1.29246,1.2937100000000001,1.29383,1.29237,2834
3670,24/02/2020 18:00,1.29358,1.2933700000000001,1.29358,1.29305,1.2937100000000001,1.2935299999999998,1.2937299999999998,1.2931700000000002,2915
3671,24/02/2020 18:15,1.2933700000000001,1.29335,1.29348,1.2932700000000001,1.2935299999999998,1.2935,1.29362,1.2934,2499
3672,24/02/2020 18:30,1.29335,1.29267,1.2934299999999999,1.29267,1.2935,1.29281,1.29356,1.2927799999999998,2413
3673,24/02/2020 18:45,1.29267,1.29288,1.29314,1.29267,1.29281,1.29303,1.2933,1.2927799999999998,1921
3674,24/02/2020 19:00,1.29288,1.2920399999999999,1.29306,1.29197,1.29303,1.29217,1.2932,1.2921,2093
3675,24/02/2020 19:15,1.2920399999999999,1.2916299999999998,1.29216,1.2913299999999999,1.29217,1.29178,1.29231,1.2914700000000001,3071
3676,24/02/2020 19:30,1.2916299999999998,1.29196,1.29196,1.29131,1.29178,1.2921,1.29211,1.29145,3031
3677,24/02/2020 19:45,1.29196,1.29134,1.29196,1.2912299999999999,1.2921,1.29146,1.29211,1.29138,3626
3678,24/02/2020 20:00,1.29134,1.29208,1.29209,1.29122,1.29146,1.2922200000000001,1.2922200000000001,1.2913700000000001,3740
3679,24/02/2020 20:15,1.29208,1.29244,1.29249,1.29195,1.2922200000000001,1.2925799999999998,1.29263,1.2921,3641
3680,24/02/2020 20:30,1.29244,1.29283,1.29298,1.29227,1.2925799999999998,1.29296,1.29313,1.2924,2743
3681,24/02/2020 20:45,1.29283,1.29269,1.29316,1.29256,1.29296,1.29285,1.2933,1.29272,3791
3682,24/02/2020 21:00,1.29269,1.29291,1.29293,1.29246,1.29285,1.29304,1.29309,1.29259,1758
3683,24/02/2020 21:15,1.29291,1.29257,1.29294,1.29255,1.29304,1.29271,1.29308,1.2927,929
3684,24/02/2020 21:30,1.29257,1.29254,1.29269,1.2924,1.29271,1.2927,1.29284,1.29255,1441
3685,24/02/2020 21:45,1.29254,1.29253,1.29314,1.29237,1.2927,1.2936,1.29366,1.29253,1929
3686,24/02/2020 22:00,1.29253,1.29281,1.29281,1.2922200000000001,1.2936,1.2932,1.29364,1.29255,137
3687,24/02/2020 22:15,1.29281,1.29283,1.29283,1.29256,1.2932,1.29325,1.29325,1.29309,359
3688,24/02/2020 22:30,1.29283,1.2923799999999999,1.2931,1.2915299999999998,1.29325,1.29308,1.29328,1.29255,868
3689,24/02/2020 22:45,1.2923799999999999,1.29225,1.2927899999999999,1.29179,1.29308,1.29265,1.29308,1.2918,913
3690,24/02/2020 23:00,1.29225,1.29223,1.2925200000000001,1.29187,1.29265,1.29245,1.2928,1.29187,561
3691,24/02/2020 23:15,1.29223,1.29225,1.2924799999999999,1.29215,1.29245,1.29245,1.2926,1.29234,1166
3692,24/02/2020 23:30,1.29225,1.29227,1.29253,1.29221,1.29245,1.29247,1.2927,1.29239,1256
3693,24/02/2020 23:45,1.29227,1.29235,1.29256,1.29224,1.29247,1.29253,1.29275,1.2924200000000001,1535
3694,25/02/2020 00:00,1.29235,1.29175,1.29247,1.29168,1.29253,1.2919100000000001,1.29261,1.29176,1965
3695,25/02/2020 00:15,1.29175,1.2921799999999999,1.29231,1.29172,1.2919100000000001,1.29235,1.2924799999999999,1.2919,1552
3696,25/02/2020 00:30,1.2921799999999999,1.29197,1.29231,1.29185,1.29235,1.29215,1.29247,1.29201,1632
3697,25/02/2020 00:45,1.29197,1.29226,1.29233,1.2919399999999999,1.29215,1.29243,1.29245,1.2921,1202
3698,25/02/2020 01:00,1.29226,1.2918399999999999,1.2923,1.29134,1.29243,1.2919999999999998,1.29245,1.29151,2610
3699,25/02/2020 01:15,1.2918399999999999,1.2937,1.29396,1.29179,1.2919999999999998,1.29387,1.29409,1.2919399999999999,2016
3700,25/02/2020 01:30,1.2937,1.29388,1.29415,1.2936,1.29387,1.29405,1.29427,1.29375,2706
3701,25/02/2020 01:45,1.29388,1.2939399999999999,1.29413,1.29382,1.29405,1.2941200000000002,1.29427,1.29398,1371
3702,25/02/2020 02:00,1.2939399999999999,1.29359,1.29409,1.29354,1.2941200000000002,1.29376,1.29426,1.2937100000000001,1674
3703,25/02/2020 02:15,1.29359,1.29368,1.29383,1.29351,1.29376,1.29385,1.29398,1.29364,1626
3704,25/02/2020 02:30,1.29368,1.2939100000000001,1.29415,1.29367,1.29385,1.29407,1.29431,1.29382,1928
3705,25/02/2020 02:45,1.2939100000000001,1.29386,1.29414,1.29364,1.29407,1.29401,1.29427,1.2938,1931
3706,25/02/2020 03:00,1.29386,1.29385,1.29399,1.29376,1.29401,1.29401,1.29416,1.2939200000000002,1575
3707,25/02/2020 03:15,1.29385,1.29376,1.29398,1.29365,1.29401,1.2939100000000001,1.29414,1.29378,1112
3708,25/02/2020 03:30,1.29376,1.29368,1.29388,1.2936,1.2939100000000001,1.29383,1.29401,1.29375,930
3709,25/02/2020 03:45,1.29368,1.29379,1.2938399999999999,1.2935299999999998,1.29383,1.29395,1.29401,1.29367,848
3710,25/02/2020 04:00,1.29379,1.29368,1.29389,1.29359,1.29395,1.29386,1.2940399999999999,1.29372,1102
3711,25/02/2020 04:15,1.29368,1.29372,1.2938,1.29356,1.29386,1.29388,1.29395,1.2937100000000001,646
3712,25/02/2020 04:30,1.29372,1.29401,1.2940200000000002,1.29352,1.29388,1.29416,1.2941799999999999,1.29368,1064
3713,25/02/2020 04:45,1.29401,1.29368,1.29408,1.29365,1.29416,1.2938100000000001,1.29426,1.29377,732
3714,25/02/2020 05:00,1.29368,1.29377,1.29385,1.29356,1.2938100000000001,1.29393,1.2940200000000002,1.29372,970
3715,25/02/2020 05:15,1.29377,1.29346,1.29376,1.2934299999999999,1.29393,1.29364,1.29393,1.2936,1097
3716,25/02/2020 05:30,1.29346,1.29274,1.29355,1.29271,1.29364,1.2929,1.29366,1.29283,1255
3717,25/02/2020 05:45,1.29274,1.29319,1.29328,1.29272,1.2929,1.29335,1.2934299999999999,1.29288,1881
3718,25/02/2020 06:00,1.29319,1.29336,1.29346,1.29296,1.29335,1.29352,1.2936299999999998,1.29313,1783
3719,25/02/2020 06:15,1.29336,1.2939100000000001,1.29409,1.29311,1.29352,1.29409,1.29426,1.29324,1942
3720,25/02/2020 06:30,1.2939100000000001,1.294,1.2942,1.29382,1.29409,1.29416,1.29437,1.294,1959
3721,25/02/2020 06:45,1.294,1.29372,1.29411,1.2935299999999998,1.29416,1.29388,1.2942799999999999,1.29368,2148
3722,25/02/2020 07:00,1.29372,1.29388,1.2940399999999999,1.29354,1.29388,1.29407,1.29419,1.29367,3975
3723,25/02/2020 07:15,1.29388,1.2936,1.29408,1.2931700000000002,1.29407,1.29375,1.2942200000000001,1.29325,3394
3724,25/02/2020 07:30,1.2936,1.29462,1.2947799999999998,1.29282,1.29375,1.2947799999999998,1.29494,1.2929700000000002,4777
3725,25/02/2020 07:45,1.29462,1.29535,1.29565,1.29456,1.2947799999999998,1.29551,1.29579,1.29473,4087
3726,25/02/2020 08:00,1.29535,1.29467,1.2961799999999999,1.29437,1.29551,1.29484,1.29629,1.2945200000000001,7687
3727,25/02/2020 08:15,1.29467,1.29564,1.29599,1.29467,1.29484,1.29579,1.29615,1.29483,6111
3728,25/02/2020 08:30,1.29564,1.2953700000000001,1.29587,1.29496,1.29579,1.29552,1.29603,1.29511,3942
3729,25/02/2020 08:45,1.2953700000000001,1.29765,1.29793,1.29511,1.29552,1.2978,1.29808,1.29526,7119
3730,25/02/2020 09:00,1.29765,1.29776,1.29846,1.29735,1.2978,1.29789,1.29861,1.29749,8195
3731,25/02/2020 09:15,1.29776,1.29738,1.29789,1.297,1.29789,1.2975299999999999,1.29803,1.29716,5311
3732,25/02/2020 09:30,1.29738,1.29816,1.29898,1.29722,1.2975299999999999,1.2983,1.29914,1.2973700000000001,6088
3733,25/02/2020 09:45,1.29816,1.29936,1.2994700000000001,1.29806,1.2983,1.2995299999999999,1.2996299999999998,1.2982,8225
3734,25/02/2020 10:00,1.29936,1.29739,1.29936,1.29738,1.2995299999999999,1.29754,1.29951,1.2975299999999999,5635
3735,25/02/2020 10:15,1.29739,1.29846,1.29888,1.29739,1.29754,1.2986,1.29904,1.29755,5724
3736,25/02/2020 10:30,1.29846,1.29778,1.29863,1.29716,1.2986,1.29793,1.2987799999999998,1.29731,5933
3737,25/02/2020 10:45,1.29778,1.2969700000000002,1.2979,1.2969,1.29793,1.29706,1.29805,1.297,5234
3738,25/02/2020 11:00,1.2969700000000002,1.2963200000000001,1.2971,1.2962799999999999,1.29706,1.29647,1.2972,1.2964200000000001,4903
3739,25/02/2020 11:15,1.2963200000000001,1.29647,1.2968899999999999,1.29599,1.29647,1.29663,1.29703,1.29613,3910
3740,25/02/2020 11:30,1.29647,1.29617,1.29692,1.29574,1.29663,1.29633,1.2970700000000002,1.2959,4892
3741,25/02/2020 11:45,1.29617,1.29651,1.29687,1.29616,1.29633,1.2966600000000001,1.29702,1.29631,3730
3742,25/02/2020 12:00,1.29651,1.29637,1.29671,1.29556,1.2966600000000001,1.29653,1.2968600000000001,1.2957,3769
3743,25/02/2020 12:15,1.29637,1.29654,1.29706,1.2963799999999999,1.29653,1.2967,1.29719,1.29654,5125
3744,25/02/2020 12:30,1.29654,1.29667,1.2969,1.29614,1.2967,1.29683,1.29702,1.29629,3670
3745,25/02/2020 12:45,1.29667,1.29529,1.29669,1.29519,1.29683,1.29545,1.29684,1.2953299999999999,5136
3746,25/02/2020 13:00,1.29529,1.29607,1.29634,1.2952700000000001,1.29545,1.29623,1.2964799999999999,1.29542,4769
3747,25/02/2020 13:15,1.29607,1.29698,1.29698,1.29595,1.29623,1.29712,1.29713,1.2961,7375
3748,25/02/2020 13:30,1.29698,1.2973,1.2974700000000001,1.29674,1.29712,1.2974299999999999,1.29759,1.29688,7209
3749,25/02/2020 13:45,1.2973,1.2968899999999999,1.29772,1.29669,1.2974299999999999,1.29704,1.29787,1.29683,6452
3750,25/02/2020 14:00,1.2968899999999999,1.29728,1.29752,1.29647,1.29704,1.29744,1.29765,1.29662,5007
3751,25/02/2020 14:15,1.29728,1.29833,1.2985200000000001,1.29711,1.29744,1.29849,1.29865,1.2972299999999999,4886
3752,25/02/2020 14:30,1.29833,1.29845,1.29874,1.29807,1.29849,1.29859,1.2988899999999999,1.29824,5979
3753,25/02/2020 14:45,1.29845,1.2982799999999999,1.2986799999999998,1.2977100000000001,1.29859,1.29844,1.29882,1.29782,6144
3754,25/02/2020 15:00,1.2982799999999999,1.29863,1.29874,1.29778,1.29844,1.2987799999999998,1.2988899999999999,1.29792,8673
3755,25/02/2020 15:15,1.29863,1.29979,1.2998399999999999,1.29846,1.2987799999999998,1.29992,1.29992,1.29861,8839
3756,25/02/2020 15:30,1.29979,1.29926,1.2998399999999999,1.2987799999999998,1.29992,1.2994,1.30001,1.2989,8120
3757,25/02/2020 15:45,1.29926,1.30152,1.3017100000000001,1.29905,1.2994,1.30166,1.30186,1.29919,9151
3758,25/02/2020 16:00,1.30152,1.30053,1.3017,1.30046,1.30166,1.30069,1.3018399999999999,1.30061,9228
3759,25/02/2020 16:15,1.30053,1.30094,1.30129,1.30053,1.30069,1.3010899999999999,1.30144,1.3006799999999998,5589
3760,25/02/2020 16:30,1.30094,1.3011,1.30116,1.30037,1.3010899999999999,1.30122,1.3013,1.30051,4012
3761,25/02/2020 16:45,1.3011,1.30017,1.30118,1.2995299999999999,1.30122,1.30031,1.30132,1.29967,4444
3762,25/02/2020 17:00,1.30017,1.30015,1.30077,1.29978,1.30031,1.3003,1.3009,1.29988,3979
3763,25/02/2020 17:15,1.30015,1.3007799999999998,1.30084,1.30015,1.3003,1.30091,1.30095,1.30031,2963
3764,25/02/2020 17:30,1.3007799999999998,1.3010700000000002,1.3010899999999999,1.30057,1.30091,1.30122,1.3012299999999999,1.3007,2084
3765,25/02/2020 17:45,1.3010700000000002,1.30108,1.30131,1.3009700000000002,1.30122,1.3012299999999999,1.3014299999999999,1.3010899999999999,3694
3766,25/02/2020 18:00,1.30108,1.30066,1.30132,1.30053,1.3012299999999999,1.3008,1.3014299999999999,1.30067,2594
3767,25/02/2020 18:15,1.30066,1.30083,1.3010899999999999,1.3005200000000001,1.3008,1.30098,1.30122,1.30067,3009
3768,25/02/2020 18:30,1.30083,1.30027,1.3008600000000001,1.30005,1.30098,1.30045,1.30101,1.30018,3372
3769,25/02/2020 18:45,1.30027,1.3004799999999999,1.30059,1.30015,1.30045,1.30062,1.30075,1.3003,3438
3770,25/02/2020 19:00,1.3004799999999999,1.30064,1.30092,1.30036,1.30062,1.3007799999999998,1.30104,1.30051,3710
3771,25/02/2020 19:15,1.30064,1.30051,1.30083,1.30011,1.3007799999999998,1.30062,1.3009600000000001,1.3002799999999999,3025
3772,25/02/2020 19:30,1.30051,1.30057,1.30131,1.3002799999999999,1.30062,1.30071,1.30145,1.3004,3128
3773,25/02/2020 19:45,1.30057,1.2999100000000001,1.30062,1.29988,1.30071,1.30005,1.30075,1.3000200000000002,3214
3774,25/02/2020 20:00,1.2999100000000001,1.30019,1.30037,1.29986,1.30005,1.30033,1.3005200000000001,1.29999,3135
3775,25/02/2020 20:15,1.30019,1.30039,1.30051,1.30005,1.30033,1.30051,1.30065,1.30017,2121
3776,25/02/2020 20:30,1.30039,1.30003,1.3004200000000001,1.29995,1.30051,1.30017,1.30055,1.30009,2594
3777,25/02/2020 20:45,1.30003,1.29987,1.3000200000000002,1.29938,1.30017,1.30003,1.30017,1.29952,3653
3778,25/02/2020 21:00,1.29987,1.30031,1.30049,1.29977,1.30003,1.30045,1.30062,1.29993,1668
3779,25/02/2020 21:15,1.30031,1.30051,1.30053,1.3001,1.30045,1.30066,1.30067,1.30024,556
